Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1824,8,25.2,41.6,0,13,12.7,6,46,5,3,30,9,43,17,1009.1,1004,3,3,28.8,40,0,0
1224,14,9.9,23.4,0.4,2.4,10.5,13,37,3,15,9,24,96,81,1020.1,1018.2,2,3,13.1,18.3,0,1
1726,12,15.5,20.6,0,2.6,9.2,12,41,12,12,11,20,71,54,1017.2,1018.8,7,6,18.3,19,0,0
2341,20,7.7,11.9,1.4,2.8,8.1,13,52,6,14,17,15,68,60,1009.2,1008.9,2,7,8.9,9.8,1,1
480,11,8.1,20,0,6.4,6.1,12,50,13,15,20,26,64,43,1018,1016.7,5,6,14.7,19.3,0,1
2769,0,12.5,22.8,18,0.8,7.3,10,37,8,8,13,13,56,80,1018.3,1018.4,1,7,18.1,17.4,1,0
3015,16,13.6,21.5,0,3.4,4.4,13,24,13,0,13,9,72,56,1027.3,1024,6,7,15.5,20.8,0,0
1761,4,11.4,25.8,0.2,4.4,12.1,4,56,14,4,17,41,52,57,1022.5,1019,0,1,21.4,23.1,0,0
3141,20,8.7,19.2,0,3.4,7.9,3,46,5,4,9,22,69,45,1010,1006.2,5,7,14.5,18.3,0,1
1631,14,9.6,13.1,0,0.8,0.2,12,31,11,15,13,11,68,82,1030,1028.8,8,6,10.8,11.8,0,0
2103,19,18.6,30.3,0,10,3.5,12,35,3,0,11,13,42,25,1009.2,1006,7,7,23.6,29.3,0,0
2635,7,9,17.9,0,3.8,3.8,15,43,13,15,13,19,71,43,1024.9,1023.2,7,6,11.7,17.2,0,0
2294,19,9.7,18.7,0,0.8,4.1,1,39,2,1,15,13,72,84,1023.5,1020,4,7,13.6,15.2,0,1
2971,13,13.8,24.9,0,6.4,8.3,0,46,0,2,30,13,56,30,1025.8,1021.3,8,7,16.9,24.6,0,0
831,14,12,16.9,0.4,4,11.1,9,54,9,9,24,31,51,49,1027.1,1025.8,7,6,13.8,15.6,0,0
654,13,9.7,16.3,10.4,3.8,9,15,61,12,15,22,37,81,48,1014.1,1014.3,5,2,11,15,1,1
1668,14,7.7,14.3,6.2,1.6,2.9,14,65,6,14,26,39,88,81,1013.7,1013.2,8,8,9,13.9,1,1
2705,14,8,11.2,11.4,0.6,4.7,8,33,9,11,15,15,88,84,1027.2,1026.1,8,8,8.7,9.3,1,1
1331,20,1,12.7,0.2,0.6,0.2,1,11,4,0,4,4,100,78,1024.2,1022.7,7,8,5.2,12.4,0,1
2659,9,9.8,14.3,4,1.2,3.8,13,50,14,15,15,26,89,82,1014,1014.2,5,8,11.8,10.6,1,1
1472,1,24.2,30.6,0,7.8,8.4,9,50,8,2,22,35,68,55,1010.8,1008.6,3,3,28.8,29.9,0,1
772,5,19.2,20.8,10.6,15.4,0,5,63,10,8,11,15,91,77,1010.8,1009.2,8,8,19.2,19.7,1,1
2733,11,6.8,12.7,2,1.6,0.9,14,37,14,15,22,20,97,94,1023.4,1023.1,8,7,9.4,11.6,1,1
2584,17,15.6,25.3,0,4.8,3.9,5,37,14,4,11,28,56,49,1015.8,1011.8,3,7,20.9,24.3,0,0
1014,14,9.6,15.4,0.2,2.2,0.3,7,57,6,6,20,28,75,54,1017.6,1010,8,8,10.4,14.5,0,1
1020,20,7.2,13.8,2.8,3,6.8,12,39,14,12,11,15,64,76,1019.1,1018.9,3,6,10.7,9.9,1,1
473,3,16.5,33.2,0,9.4,12,0,46,9,2,15,11,29,13,1014.2,1012,0,0,22.6,31.8,0,0
1887,17,13.4,19,0.4,4.6,10.5,12,76,12,11,37,50,54,44,1014.8,1012.9,2,4,15.9,18.2,0,1
919,9,9,16,0.2,0.6,0.8,5,30,4,4,13,22,92,84,1011.6,1007.7,7,8,11.3,14.4,0,1
1635,1,13.1,25,0,5,10.8,10,31,8,1,19,17,56,46,1015.4,1012.4,1,1,20.5,24,0,0
2127,16,19.1,24.6,1.2,7.8,2,2,30,4,0,2,19,81,59,1018.6,1016.9,7,5,20.1,23.8,1,1
1569,7,7.7,19.7,0,8.2,7.4,9,31,8,8,17,13,59,38,1025,1021.9,2,7,14.6,18.5,0,0
3026,12,4.9,21.2,0,2.4,9,2,24,8,9,6,9,71,39,1023.2,1019.9,1,0,13.5,20.8,0,0
553,0,13.8,24.1,0,2.6,4,4,17,15,3,6,7,87,58,1021.1,1018,6,5,16.3,21.8,0,0
896,5,9.1,17.3,4.2,4,6,15,50,13,13,28,31,64,60,1015.3,1015.2,4,7,11.4,14.5,1,1
1778,15,9.3,17.1,5.8,6.2,5.6,13,46,13,13,24,31,70,60,1017.7,1018.1,8,8,12.7,14.9,1,0
342,12,15.4,20.3,0,6.2,1.1,12,43,12,12,11,15,67,94,1005.2,1004.1,8,8,18,17.1,0,1
1395,20,8.9,17.4,2.2,5.8,11.9,11,59,13,15,19,26,65,45,1018,1021.8,4,5,12.2,16.9,1,1
559,6,8.5,13.4,1.2,0.2,0,6,15,12,12,2,7,92,81,1029.6,1027,8,8,10.3,13.2,1,1
628,13,14.1,20.8,1.6,3,4.6,13,59,3,15,24,28,93,67,1006.3,1007.9,8,6,15.9,18.8,1,1
3262,12,12.7,25,0,9.2,12.7,12,39,11,12,11,20,54,45,1016.8,1015.5,1,0,20.6,23.4,0,0
2853,12,15.9,31.6,0,11.2,12.7,12,39,1,11,13,22,39,40,1019.3,1014.3,1,2,22.8,28.1,0,0
3312,5,18.8,32.7,0,5.4,10.9,9,30,5,11,9,7,78,38,1018.7,1016,0,5,20.8,31.5,0,0
1896,9,11.4,16.8,1,6.6,5.1,13,37,14,13,11,19,74,44,1016.5,1017.5,6,6,14.2,16.3,0,0
2647,19,8.8,19,0.4,2.6,1.6,6,48,0,3,13,26,85,89,1017.8,1012.7,7,7,13,16.2,0,1
1807,8,21.1,34.8,0,11.4,12,4,33,3,3,20,9,58,29,1016.2,1011.8,6,6,24.1,32,0,0
379,9,5.9,21.2,0,4.4,1.6,5,50,1,5,17,26,69,39,1014.8,1009.5,8,8,13.7,20.5,0,1
1564,21,15.5,26.2,0.2,3.6,8.9,9,28,4,9,9,20,93,61,1018.1,1014.7,8,1,18.7,24.1,0,1
2949,16,19.7,26.2,23,6,7.6,2,39,8,11,9,20,88,58,1019.7,1018,8,4,20.7,25.4,1,1
789,4,20.6,26.7,1.6,5.8,11.2,6,31,8,2,15,15,73,63,1002.9,1000.9,3,1,25.1,26,1,0
2420,12,10.8,25.4,0,4.4,11.7,11,24,10,15,9,11,63,33,1017.5,1012.8,1,1,19.5,24.5,0,1
1230,5,10.8,17.8,0,2,3.6,15,37,13,15,13,19,75,64,1021.2,1020,7,7,13,16.9,0,0
2737,19,3.8,13.4,0,2.2,5.1,13,41,7,15,13,28,88,72,1019.8,1016.7,7,7,8.3,12.2,0,1
3108,16,9.5,13.8,0,3,0.2,13,35,14,13,15,24,66,67,1016.8,1015,7,7,11.4,12.2,0,1
576,22,5,18.8,0,2.2,9.6,5,44,1,3,6,30,56,29,1024.4,1019.2,1,1,10.5,17.9,0,0
948,8,12.7,16.9,0.2,3.4,0.4,11,35,7,4,4,9,84,79,1022.7,1019.5,6,4,13.9,16.8,0,1
290,5,7.3,18.9,0,2.6,7.3,10,26,15,8,7,17,65,45,1021.9,1018.4,2,4,11.7,18,0,0
3301,17,20.2,25.1,13.8,5.2,1.4,9,50,8,9,19,31,99,87,1017,1016.1,7,8,20.8,22.9,1,1
1590,13,22.2,25.9,0,7.4,0,7,43,1,7,19,26,21,51,1012.6,1010.8,8,8,23.9,24.5,0,1
1658,11,5.1,11.9,0,0.6,2.6,1,20,1,0,7,11,76,50,1036.7,1034.7,6,5,7.7,11,0,0
3211,0,24.2,30.8,0,8.2,5.4,15,48,5,4,6,17,74,61,1015.3,1010.8,8,1,26.4,29.1,0,1
1657,9,4.6,13.8,0.4,0.8,6.6,8,26,15,9,6,13,90,66,1032.3,1032.3,2,5,8.2,11.6,0,0
2919,16,22.3,29.3,0,8,6.9,12,31,13,2,15,20,75,62,1011.8,1007.7,7,3,24.1,27.4,0,0
2179,8,20,33.6,0,13.4,10.2,1,48,2,9,19,20,44,29,1016.4,1012.5,3,7,25.2,32.2,0,0
639,14,9.3,12.7,8.6,3.2,7.9,14,89,13,15,50,43,71,70,995.9,1000.1,5,5,11.5,10.1,1,1
1912,11,8.9,14.7,3,1.6,6.6,13,44,14,15,15,24,97,71,1014.9,1014,8,7,10.9,12.9,1,1
875,17,12,25.9,0,3.8,10.7,5,33,7,0,19,11,57,30,1023,1019,0,2,18.4,25.7,0,0
740,21,14.3,24.1,0,14.4,5.5,8,56,11,8,11,31,60,83,1007,1007.7,5,7,22,17.9,0,1
2217,13,8,24.9,0,6.4,11.1,15,41,2,12,13,26,49,40,1021.7,1018.6,1,5,18.4,23.3,0,0
2871,22,19.4,36.8,0,14.6,13.7,9,43,2,10,22,7,19,8,1017.7,1014.2,0,0,25.8,34.8,0,0
1238,1,16.2,26.9,0,7,10.8,10,39,10,9,19,28,58,34,1016,1013.5,7,7,22.1,25,0,0
2037,7,10.9,24.7,0.8,5.8,6.2,13,57,3,14,9,22,81,29,1004.4,999.2,7,7,14.5,22.7,0,1
1421,1,23.2,31.4,0,6.8,9.8,9,39,10,9,17,31,69,51,1015.3,1012.1,3,2,28.2,30.6,0,0
1301,4,9.3,16.1,1.4,0.2,2.4,11,31,15,11,17,17,64,49,1024.1,1024.2,7,7,13.8,15.2,1,0
1773,16,15.3,19.8,0,9.2,5.3,10,30,2,0,13,15,51,47,1025.5,1024.3,7,8,17,19.1,0,0
2158,6,28.1,42.9,0,22.8,8.6,14,70,3,14,26,11,22,14,1014.5,1013.6,7,6,34.9,41.4,0,0
939,17,12.1,18.6,0.2,4,1.7,15,48,3,6,22,31,65,60,1015.6,1009.9,7,4,14.8,17.9,0,0
1137,10,21.6,25.7,5.2,1.8,3.9,0,43,2,2,26,24,91,82,1015.4,1015.5,7,6,23.7,24.6,1,0
2556,1,24.4,30.9,0.4,6.6,9.2,9,52,10,9,22,31,67,57,1008.6,1006.8,7,6,28.3,30.2,0,1
1370,9,11.1,18.6,0.2,3.6,5.6,14,52,7,14,24,26,79,63,1018.9,1017.6,7,6,15.5,17,0,0
2248,16,13.4,21.9,4.2,3.4,3.5,10,50,13,8,22,28,58,64,1020.7,1018.4,7,8,17.3,20.8,1,1
1941,11,7.3,12.6,0.8,0,0.1,10,39,15,10,13,24,99,74,1009.6,1011,8,7,10.8,12.3,0,0
2663,6,4,9.9,0,1.4,3.3,3,65,3,3,33,26,75,64,1019.2,1015.7,2,8,6.6,9.5,0,1
1152,4,17.2,27,0,5.4,11.4,10,26,12,10,13,17,71,67,1009.2,1006.8,1,1,24.4,26.3,0,0
2223,9,13,15.1,19,7.2,1.9,11,70,8,8,31,35,96,93,1017.5,1021.8,8,8,13.2,12.7,1,1
1494,21,18.8,25.9,9.4,8,7.6,0,50,2,2,22,31,92,60,1021.5,1019.4,7,6,19.5,24.9,1,1
562,13,4.7,19.9,0,2.8,9.3,11,30,8,11,2,19,86,54,1022.9,1021.2,1,3,11.5,18.5,0,0
1691,12,12.7,17.9,9.6,2,7.8,12,44,15,15,15,20,60,52,1017,1017.8,5,3,15.2,16.3,1,1
1827,22,20,38.8,0,12,13.3,10,43,10,12,17,22,41,7,1010,1007.4,0,0,24.7,37,0,0
414,19,14.5,30.4,0,17,12.9,13,54,15,15,19,28,38,8,1011.9,1010.9,1,0,18.9,28.5,0,0
2178,9,11.7,23.9,0,6.4,12.7,9,56,9,9,37,33,47,29,1023.7,1022,1,1,17.3,22.5,0,0
2946,6,16.9,24.1,1,0.8,4.4,8,28,10,13,11,13,94,68,1021.2,1018.9,8,6,17.7,22.5,0,0
750,22,15.1,25.9,0,8.4,12.5,15,57,12,12,33,31,55,25,1014.1,1014.2,4,2,18.1,23.6,0,0
840,6,11.7,18.3,0.2,6,4.6,8,44,12,8,17,31,65,50,1026.8,1028.5,7,6,12.8,16.5,0,0
1196,4,21.2,32.4,4.6,4.2,8.4,11,98,3,4,24,30,79,67,1007.6,1005,4,4,24.3,30.5,1,1
1142,0,20.5,24.8,41.8,4.6,0,15,22,2,8,7,4,82,91,1005.4,1004.8,8,8,23.9,19.9,1,1
615,17,8.3,18.9,0,3.6,10,15,50,6,15,17,26,53,38,1022.2,1020,0,1,12.5,17.3,0,0
3243,20,13.4,33.7,0,6,12.7,12,26,1,3,4,9,75,34,1018.9,1014.9,1,3,19.1,30.6,0,0
1214,4,20.2,23.4,0.8,2.6,0.9,15,24,15,15,15,9,82,87,1013,1010.3,7,7,22.3,22.7,0,1
927,5,8.2,13.9,0,0.2,0,12,44,3,12,9,26,88,80,1019.5,1017.4,7,8,8.9,12.8,0,1
3303,16,20.1,23,7.6,2.4,0,12,56,13,12,20,24,78,76,1010.2,1009.6,7,7,20.4,22.1,1,1
1109,2,15.6,26.1,1.6,1,5.5,3,33,10,6,2,7,83,47,1012.8,1008.8,7,6,19,25.3,1,1
1082,21,8.8,23.7,0.4,1.2,11.8,9,39,1,9,11,26,68,60,1021,1017.9,3,2,19,22.6,0,0
832,20,11.1,23.1,0,6.2,10.3,12,44,10,8,6,17,71,47,1022.7,1019.7,7,3,15,22.6,0,0
1857,18,23.8,28.8,0,7.4,2.3,12,43,11,12,30,20,60,86,1012.8,1009.7,6,8,27.1,24.8,0,1
1734,19,5.6,19.8,1.4,2.2,8,13,20,3,11,9,7,82,46,1017.5,1014.9,2,1,12.3,19.1,1,0
1789,17,17.1,20.5,0,9.8,9.9,8,65,8,8,31,33,68,69,1020.4,1019.2,1,3,18.4,19,0,1
917,17,13,19.4,9.6,2.2,0,2,72,15,2,19,46,97,91,1005.3,1005.5,8,8,13.3,15.8,1,1
2754,17,11.6,20.8,2.2,5.6,8,12,57,13,15,28,30,69,30,1006.1,1005.8,3,6,14.8,19.5,1,1
510,14,10,18.8,0.2,4.4,8.5,14,57,14,13,20,41,81,55,1012.8,1010.5,4,3,15.3,17.4,0,1
429,13,20,28.9,0,9,10.7,12,39,8,12,20,24,71,50,1013.9,1011.7,7,1,21.8,27.8,0,0
509,4,18.7,21.3,9.2,1.4,0,12,24,13,15,7,11,95,95,1020.8,1018.6,8,8,20,20,1,1
1004,2,4.6,11.2,0,3,7.6,14,46,3,14,15,30,67,47,1016.9,1016.4,7,5,7,9.6,0,0
1565,6,15.4,26.5,0,5.4,8.3,3,61,3,9,28,24,50,56,1013.4,1013.2,7,7,21.7,22.5,0,0
2183,18,24.6,29.2,16,9.2,2.8,5,48,0,0,26,17,83,86,1011.5,1009.4,7,7,27.7,28.3,1,1
2149,4,21.8,31.2,0,7.6,12.5,6,31,12,10,7,13,44,52,1007.6,1007.5,2,1,29.1,27.7,0,0
861,4,19.3,23.5,0,4.6,1.1,11,37,13,8,11,13,81,82,1017.4,1015.1,8,7,21.4,22.6,0,1
1312,13,13.2,18.6,0.4,0.8,0,6,39,4,5,11,13,69,91,1014.5,1014.1,8,7,16.4,16.2,0,1
428,22,21.7,38.8,0,13.8,13.2,15,74,8,11,6,24,12,7,1005.6,1004.1,1,1,28.3,36.9,0,0
572,4,8.8,20.7,0,1.2,5.1,14,28,11,1,7,11,72,59,1014.2,1011.1,6,4,14.2,19,0,1
845,17,18.6,26.1,0,5.4,5.9,1,33,12,0,6,17,73,55,1025.9,1022.5,7,3,20.7,25.1,0,0
1186,4,20.3,29.9,0,5.8,9.2,5,48,4,5,13,35,85,68,1013.8,1010.4,6,1,24.4,28.1,0,0
2378,0,13.8,18.5,22.4,4,0,10,37,12,10,7,11,93,85,1023.8,1022.2,8,8,14.7,15.8,1,1
592,19,4,11.7,0,1,9.3,12,33,6,12,7,20,76,61,1019.9,1019.3,1,2,7.7,11.7,0,0
479,4,18.2,28.2,0,6.8,9,5,50,6,4,13,35,67,68,1016.3,1012.8,1,1,24,25.9,0,1
2701,16,7.1,15.1,2.2,2.8,4,14,57,14,14,22,33,60,42,1003.6,1001.5,7,2,9.8,13.1,1,1
15,2,12.4,32.1,0,8.4,11.1,0,46,9,15,7,9,70,22,1017.9,1012.8,0,3,19.1,30.7,0,0
2451,6,10.4,29.3,0,6.4,8.2,3,61,3,3,43,39,23,15,1016.6,1012,2,6,20.4,26.2,0,0
2238,15,14.2,21.9,27.2,2.2,5.5,0,39,9,2,11,22,87,61,1022.5,1021.7,4,5,17.5,21,1,0
544,8,7.2,23.9,0,4.8,3.9,1,41,0,1,26,20,49,29,1020.8,1016.8,6,7,17.5,22.8,0,1
586,4,5.8,19.6,0,1,9.5,12,22,5,0,6,13,65,35,1013.2,1012.3,0,1,14.8,18.6,0,0
2907,14,14.8,20.7,6.6,1.2,7.2,8,41,8,8,17,24,76,56,1011.1,1014.8,8,1,16.2,19.1,1,0
1324,7,5.5,17.4,2.8,0.6,6.6,14,48,7,14,11,17,89,49,1017.8,1014.9,1,6,10.6,16.2,1,1
1795,15,9.7,20,20.8,3.2,12.3,0,43,0,0,22,30,62,55,1021.7,1021.8,8,8,16,19,1,0
1222,11,11.1,17.3,0,0.6,5.7,2,31,2,9,13,15,88,66,1026.7,1024.2,8,5,11.6,16.4,0,0
1629,21,9.6,17.6,15.6,6.6,3.5,8,70,8,8,39,41,64,84,1014.6,1016.5,7,7,15.5,13.9,1,1
994,5,7.3,11.4,7.2,1.2,0.3,3,37,6,6,22,15,79,89,1003.3,998.4,7,8,10.1,10,1,1
3289,0,22.5,34,1.2,11,5.6,13,19,6,13,6,4,62,49,1008.2,1006,7,8,28.2,31.2,1,1
749,1,21.5,32.1,0,8.2,11.3,9,35,10,1,15,19,57,48,1011.4,1008.1,3,2,27.7,30.7,0,1
1888,6,5.6,17.8,0,4,9.4,10,44,9,10,24,20,71,49,1023.3,1019.1,1,5,12.1,16.5,0,0
1533,12,15.6,30.9,0,11,10.4,1,33,1,10,15,13,45,24,1015.7,1011.2,1,6,21.6,29.7,0,0
268,2,4.6,14.7,0,4.4,8.4,14,52,14,7,28,33,54,51,1014.7,1012.4,1,3,9.2,12,0,0
1107,9,14.7,28.8,0.2,3,10.6,0,69,4,4,22,9,73,39,1012.4,1009.4,6,5,20.7,26.5,0,1
1705,11,8.5,13.4,0,4.4,6,7,46,7,15,28,13,46,85,1011,1009.2,4,7,12,10.6,0,0
2926,13,17.3,25.4,0.6,5.8,9.2,12,44,12,15,28,26,61,47,1016.8,1016.3,6,5,21.2,23.3,0,0
1204,18,24.2,30.1,0.4,6,3.6,2,48,0,2,30,20,67,70,1011.8,1009.2,7,7,28.2,27.2,0,1
2730,19,3.3,15.9,0,0.8,7.2,7,33,1,7,9,24,74,47,1017,1012.2,4,7,9.4,15.2,0,0
2039,9,8.8,13.8,0.2,1.4,1.6,13,72,7,13,11,46,95,72,998.6,1000.5,8,7,12,13.7,0,1
2230,17,17.9,25.4,6.4,1,0,14,24,14,14,13,9,87,63,1016.9,1013.4,7,8,19.1,24.9,1,1
2673,0,15.6,22.2,4.2,3.4,4,2,22,13,10,4,9,92,67,1026.8,1023.2,8,7,16.6,21.2,1,1
1170,9,12.9,26.2,0,5.2,11.7,10,33,9,8,22,15,63,46,1015,1012.7,3,1,18.1,26.1,0,0
572,22,9.7,17.9,0,2.2,8.2,11,46,15,11,20,31,88,49,1017.2,1018,5,5,11.8,17.2,0,0
3014,13,8.6,22,0,2.8,8.5,7,31,4,7,17,17,74,53,1013,1008.2,1,5,15.9,21.3,0,1
1481,8,15.5,31.6,0,12,13.5,11,41,15,15,9,20,41,20,1010.2,1007.8,1,5,24.6,30.8,0,0
1920,4,11.6,16.1,0,2.4,0.5,13,22,7,6,7,9,81,96,1014.5,1009.7,7,8,14.9,14,0,1
1432,14,11,17.3,1.2,4.4,8,14,43,15,15,19,24,74,67,1012.5,1013,6,7,14.3,14.9,1,1
2041,13,11.6,21.3,1,2.4,5.5,13,61,3,14,19,17,86,90,1011.4,1011.2,6,7,15.9,16.7,0,1
1303,7,1.3,12.1,0,1,2.4,4,24,1,0,11,11,66,69,1026,1022.5,4,7,6.6,10.9,0,0
2504,1,24.4,33,3.2,6.8,9.6,1,28,10,4,9,17,68,63,1009.9,1008.2,4,4,29,31.1,1,0
1898,20,4.6,18.2,0,3.4,5.6,8,15,4,2,4,6,96,42,1026.6,1023.1,3,7,8.7,16.6,0,0
1889,11,9.2,14.8,6.6,6,0.3,7,54,3,7,11,31,96,92,1008.9,1004.4,8,8,10.1,13,1,1
1995,6,9.5,14.9,0.2,2.2,2.7,3,69,3,3,28,35,68,60,1012.8,1008.3,6,7,11.7,14.1,0,1
1138,17,20.5,25.4,0,10.6,8.6,8,61,8,8,13,39,77,83,1012.3,1011.3,1,5,23.4,22.9,0,1
2381,9,4.5,16.9,0.2,1.4,10,0,35,0,2,20,9,83,56,1029,1025.1,5,1,11.4,16.5,0,0
2933,8,21.9,36.5,0,12.2,12,0,44,0,15,20,11,49,19,1016.8,1013.1,1,3,26.3,34.6,0,0
1729,10,13.4,19.2,0,5.4,9.5,5,59,4,5,20,28,71,55,1019.9,1015.1,7,1,15.6,18.4,0,1
1755,8,9.8,32,0,8.8,12,14,57,4,14,30,37,44,9,1010.6,1006.4,0,1,20.2,31.9,0,1
455,7,15.4,32.6,0,10.4,9.2,2,31,0,10,7,19,48,23,1011.6,1008.6,2,6,23.3,30.8,0,0
891,1,22.9,29.8,0.4,5,5.4,9,43,10,8,24,13,75,78,1017.1,1015.1,5,7,26.8,26.1,0,1
1561,10,19.2,23.9,4.6,0.8,5.5,0,48,0,0,26,28,87,84,1015.2,1012.8,6,7,22.9,22.8,1,0
2131,13,17.7,31.6,0,9.8,9.9,8,48,2,12,19,22,52,30,1014.9,1011.8,7,6,21.5,29.6,0,0
601,9,4.9,12.2,1,0.8,3.7,3,26,6,15,6,11,100,92,1003.5,1003.4,8,7,6.1,9.5,0,1
2696,21,6.8,17.3,0,4,6.2,14,41,13,11,24,22,57,63,1020.1,1020.9,2,5,10.6,14.3,0,1
1809,11,16.4,38.4,0,12,13.3,5,41,4,6,20,13,15,3,1014.8,1010.2,0,0,27.1,36.8,0,0
767,10,18.7,25.2,0,8,7.2,0,41,2,1,11,22,67,66,1023.5,1021.7,7,7,22.4,23.1,0,0
1920,9,6.7,12.9,0.2,0.4,0,4,26,5,2,19,9,86,81,1011.6,1011.2,8,7,9.7,12.8,0,1
3077,16,13.1,25.7,0,0.2,7.4,6,52,6,7,30,30,66,44,1009.1,1001,6,4,19.3,25.1,0,1
770,6,14.5,36.8,0,7.6,12.3,5,54,4,6,9,22,71,17,1021.6,1015.8,0,1,20,35.7,0,0
1374,9,2.5,16.1,2.4,2.4,8.7,9,37,2,0,20,19,54,48,1026.3,1022.8,1,3,12.5,15.5,1,0
1534,19,17,19,0,6.2,0,1,69,0,1,37,46,57,94,1014.6,1011,7,8,18.1,15.9,0,1
3057,20,9,15.4,1,1.2,3.7,14,31,6,14,13,9,89,66,1025.5,1024.4,6,7,11.5,14.7,0,0
1639,19,3.8,11.4,0,1.6,0.2,1,15,2,13,13,9,89,89,1017.2,1015.2,7,7,8,11.2,0,1
1018,19,12.1,17.5,11.4,3,0.9,6,67,3,6,30,28,91,84,1007,1001.6,8,8,16.6,15.5,1,1
448,6,11.6,17.7,1.8,6.8,0.7,10,54,8,8,31,33,56,44,1019.1,1019.2,7,7,13.8,16.7,1,1
1423,20,12.7,23.3,0,5.6,0.1,14,39,1,6,7,13,92,54,1013.1,1010.9,7,8,15.8,22.2,0,1
846,9,12.9,29.5,0,5.2,8.4,8,33,4,11,11,15,100,41,1021.3,1019.2,8,6,13.8,27.9,0,0
2758,14,6.7,11.3,22.2,1.8,5.5,15,76,12,13,20,37,79,81,1017.7,1018.5,8,8,8.6,10.1,1,1
921,18,17,28,0,4.4,10.7,11,44,11,11,35,9,41,32,1017.2,1012.7,2,2,21.5,27.8,0,0
1112,13,13.9,24.3,0.2,4.4,11.9,15,41,11,12,20,28,55,47,1006.9,1007.1,5,3,20.7,22.5,0,0
1839,17,17.7,23.5,13.6,6.2,0.1,8,61,10,10,41,37,71,70,1021,1020.9,7,8,19.3,20.2,1,1
1979,8,13.1,18.1,22,4,0.7,5,35,7,13,24,20,97,55,1014.8,1012.5,8,6,14.5,17.5,1,1
1965,0,12.5,25.4,0,2,9.7,1,13,15,5,6,6,82,31,1021.7,1019.1,1,1,16.1,24.4,0,0
1611,19,1.6,18.7,0,1.8,9.2,14,20,0,13,11,7,84,35,1025.4,1022.3,5,5,6.7,18.4,0,0
1731,10,12.5,18.6,0.2,5.2,9.5,12,39,13,15,20,19,69,55,1017.2,1015.6,6,1,16.5,18.1,0,0
3378,16,14.8,20.4,0,1.4,0.5,5,43,4,5,11,17,78,72,1025.3,1020.9,7,7,19.5,20.2,0,1
2985,0,17.9,27.7,0,5.2,6.5,9,20,15,10,6,7,66,81,1022.1,1018.6,5,7,23.7,22.7,0,1
2790,16,16.8,22.7,0,5.4,8.7,1,43,3,4,15,24,51,51,1034.4,1029.7,7,5,20.1,22,0,0
721,1,21.8,28.6,6.8,6.6,3.6,11,39,9,9,20,22,77,64,1014.3,1011.8,6,5,25.3,27.2,1,1
1475,22,20.8,32.7,0,21.2,10.6,8,50,10,10,31,26,54,23,1017.6,1015,3,3,22.6,32.2,0,0
2557,9,14.7,26.7,0,5,9.9,8,44,2,9,28,15,68,39,1021.7,1019,7,1,16.2,25.1,0,0
1295,14,8.1,12.4,0,0.2,3.9,13,57,13,13,30,33,80,69,1023,1020.9,8,7,9.9,12.4,0,1
2943,17,21.7,25.3,0,8,6.5,8,46,8,8,9,28,91,84,1019.7,1019,7,7,22.9,24.2,0,0
739,4,22.3,37.7,9.8,7.6,11.3,7,59,4,7,13,31,58,11,1001.9,998.4,2,1,27.5,37.4,1,0
1286,20,1.4,17.2,0.4,1,9.1,4,19,1,1,11,11,100,53,1036.4,1034.1,0,1,4.3,17.1,0,0
2488,14,12.7,17.9,0,5.4,7.5,9,39,10,10,20,20,77,67,1020,1021.4,8,8,14.6,16,0,0
423,1,24.1,31.4,12.8,5.8,7.3,5,28,9,5,9,11,77,68,1011.6,1008.2,6,6,28.4,30.5,1,1
2080,0,19,31.3,0,8,7.7,4,35,3,0,9,13,51,80,1015.5,1010.7,1,7,26,24.5,0,1
1036,6,5.6,13.6,0,0.8,1.2,10,33,8,10,13,19,71,67,1028.5,1026.8,7,7,12,12.1,0,0
2486,6,13.8,21.5,0,4.6,9.1,10,33,8,8,11,19,62,48,1016.3,1015,7,3,16.1,20.2,0,0
668,3,9.6,26.6,0,4,10.9,13,31,3,15,6,11,46,27,1019.4,1014.8,1,3,19.8,26,0,0
1864,20,16.9,35.3,0.2,11.6,7.7,3,63,5,3,11,31,33,24,1009.3,1006.3,6,7,26.1,33.9,0,1
3197,17,18.7,22.9,0,8.6,3.7,8,57,8,9,35,24,76,61,1018.2,1018.5,7,7,20.6,22.1,0,0
565,14,7.8,12.1,21,0.8,3.4,15,50,12,15,22,13,81,91,1006.1,1006.7,6,8,9.1,8.1,1,1
2072,14,11.9,14.2,0.6,3.2,0,10,39,9,2,15,19,93,88,1015.8,1015.8,8,8,12.7,13.1,0,1
1517,12,17.9,31.9,0,7.8,10.2,11,37,12,12,7,20,55,52,1012.6,1008.9,5,7,24.7,28.4,0,0
2484,11,13.2,25,0,6.6,7.3,9,35,11,15,9,17,74,45,1008.2,1005.9,7,6,17,23.1,0,0
2492,17,17.6,28.4,0,8,13,4,44,5,1,13,30,53,47,1012.1,1010.6,1,1,24.2,25.5,0,0
